Tienpit;Tie;Aosa;Aet;Ajr;Vuosi;Kk;Vakavuusko;ELY;Vkpv;Ontyyppi;Onluokka;Osallkm;Nopraj;Taajmerk;Pinta;Valoisuus;Saa;Onnpaikka;Maakunta;Kunta;Noplaji;Nopsuunvas;Nopsuunoik;Toimluokka;Kvl;Raskaskvl;Tienlev;X;Y;Tietyo;Paallyste;Lampotila;Risteys;Poikkileik;Paallyslev;Paallystlk;Nakos150;Nakos300;Nakos460;Runkotie
1;2;3;2996;0;2021;1;2;1;Sunnuntai;6;6;2;80;0;6;1;5;1;1;927;4;80;80;1;11196;720;136;352096;6696364;E;1;-2;5;1;126;10;100;100;55;1
1;2;4;2324;0;2021;6;0;1;Tiistai;6;6;2;80;0;1;1;1;1;1;927;1;80;80;1;11196;720;136;352889;6698453;E;1;21;0;1;127;10;100;86;57;1
1;2;4;3783;0;2021;5;0;1;Perjantai;4;3;2;100;0;1;1;2;1;1;927;1;100;100;1;10518;677;136;353216;6699869;E;1;14;0;1;128;10;100;86;57;1
1;2;4;4114;0;2021;7;0;1;Lauantai;20;5;2;80;0;1;1;1;1;1;927;1;100;80;1;10518;677;136;353291;6700192;E;1;21;0;1;128;10;100;86;57;1
1;2;5;4312;0;2021;10;2;1;Perjantai;7;6;2;100;0;2;1;4;1;1;927;1;100;100;1;6102;576;116;352781;6704434;E;1;6;0;1;102;10;100;88;49;1
1;2;5;6150;2;2021;11;0;1;Keskiviikko;90;10;2;100;0;2;3;2;1;1;927;1;80;80;1;7600;702;151;352294;6706178;E;1;2;0;2;70;10;100;88;49;1
1;2;12;437;0;2021;8;0;1;Maanantai;4;3;2;80;0;1;1;1;6;1;927;1;100;100;1;7257;671;130;351755;6707203;E;1;17;0;1;118;10;96;63;41;1
1;2;12;1693;0;2021;6;0;1;Sunnuntai;90;10;2;100;0;1;1;1;1;1;224;1;100;100;1;7257;671;96;351195;6708319;E;1;30;0;1;83;10;96;63;41;1
1;2;12;2645;0;2021;10;0;1;Torstai;90;10;2;100;0;2;4;4;1;1;224;1;100;100;1;7257;671;131;350740;6709150;E;1;10;0;1;120;10;96;63;41;1
1;2;12;3494;0;2021;5;0;1;Lauantai;6;6;2;100;0;1;1;1;1;1;224;1;100;100;1;7257;671;93;350365;6709908;E;1;7;0;1;83;10;96;63;41;1
1;2;13;5131;0;2021;12;0;1;Perjantai;20;5;2;80;0;4;4;5;1;1;224;1;80;80;1;5140;475;91;347436;6715288;E;1;-9;0;1;80;10;100;57;31;1
1;2;15;1758;0;2021;7;0;1;Maanantai;0;3;2;80;0;1;1;1;1;1;224;1;80;80;1;4244;533;81;346463;6716770;E;1;29;0;1;80;10;100;90;64;1
1;2;16;1159;0;2021;9;0;1;Perjantai;90;10;2;100;0;1;1;2;1;1;224;1;100;100;1;4078;568;86;341634;6720709;E;1;10;0;1;80;10;100;85;59;1
1;2;16;1624;0;2021;4;0;1;Maanantai;90;10;2;100;0;-1;1;-1;1;1;224;1;100;100;1;4078;568;86;341244;6720962;E;1;13;0;1;80;10;100;85;59;1
1;2;19;1024;0;2021;5;0;2;Lauantai;90;10;2;100;0;-1;2;2;1;2;761;1;100;100;1;3872;615;86;329135;6727361;E;1;10;0;1;80;10;100;100;95;1
1;2;21;83;0;2021;9;0;1;Sunnuntai;81;1;1;80;0;1;1;1;1;5;834;1;80;100;1;4402;577;88;323891;6734214;E;1;3;0;1;82;10;100;78;47;1
1;2;22;233;0;2021;4;2;1;Lauantai;80;1;1;100;0;2;1;1;1;5;834;1;100;100;1;4402;577;88;321115;6739220;E;1;4;0;1;82;10;100;88;69;1
1;2;23;6160;0;2021;2;0;1;Torstai;80;1;1;80;0;2;1;2;6;5;61;1;80;80;1;5746;713;106;314636;6747651;E;1;2;0;1;100;10;100;83;55;1
1;2;23;13238;0;2021;12;0;1;Sunnuntai;81;1;1;80;0;6;3;3;1;5;169;1;100;100;1;5980;865;93;310090;6752878;E;1;-3;0;1;82;10;100;95;79;1
1;2;25;635;0;2021;4;0;1;Keskiviikko;90;10;2;100;0;2;3;2;1;5;169;1;100;100;1;5052;834;93;309052;6754385;E;1;4;0;1;82;10;100;73;60;1
1;2;25;941;0;2021;3;0;1;Tiistai;81;1;1;80;0;6;1;5;1;5;169;1;100;100;1;5052;834;93;308852;6754613;E;1;-8;0;1;82;10;100;73;60;1
1;2;25;1045;0;2021;5;0;1;Sunnuntai;90;10;2;100;0;1;1;1;1;5;169;1;100;100;1;5052;834;93;308784;6754691;E;1;8;0;1;82;10;100;73;60;1
1;2;26;1285;0;2021;3;0;1;Perjantai;81;1;1;80;0;1;1;1;1;5;103;1;100;100;1;5052;834;93;305885;6758067;E;1;-2;0;1;82;10;100;87;65;1
1;2;27;196;0;2021;10;2;1;Tiistai;80;1;1;80;0;1;3;2;1;5;103;2;80;100;1;4790;874;93;304003;6760300;E;1;12;0;1;82;10;100;100;100;1
1;2;27;3297;0;2021;11;0;1;Perjantai;90;10;2;80;0;-1;1;-1;1;5;103;1;80;80;1;5885;815;93;302143;6762785;E;1;2;0;1;82;10;100;100;100;1
1;2;28;612;0;2021;3;0;1;Tiistai;0;3;2;80;0;1;1;1;1;5;103;1;80;80;1;3188;608;93;301371;6763582;E;1;5;0;1;82;10;100;94;70;1
1;2;32;1887;0;2021;1;0;2;Sunnuntai;0;3;2;100;0;5;3;1;1;4;102;1;80;80;1;2957;596;70;280830;6776460;E;1;-10;0;1;70;10;;;;1
1;2;32;2949;0;2021;10;0;2;Perjantai;90;10;2;100;0;1;3;2;1;4;102;1;100;100;1;2957;596;91;280181;6777284;E;1;12;0;1;85;10;;;;1
1;2;33;3350;0;2021;12;2;2;Sunnuntai;80;1;1;80;0;2;1;2;1;4;102;1;100;100;1;2957;596;91;276949;6781056;E;1;0;0;1;85;10;100;87;77;1
1;2;33;5674;0;2021;1;0;2;Lauantai;81;1;1;80;0;6;3;3;1;4;102;1;100;100;1;2957;596;91;275456;6782838;E;1;2;0;1;85;10;100;87;77;1
1;2;33;6010;0;2021;11;0;2;Maanantai;90;11;2;80;0;1;3;1;1;4;102;1;100;100;1;2957;596;91;275206;6783062;E;1;-5;0;1;85;10;100;87;77;1
1;2;35;1998;0;2021;9;0;2;Torstai;90;11;2;100;0;-1;2;-1;1;4;102;2;100;80;1;2957;596;91;270286;6787598;E;1;7;0;1;85;10;100;93;80;1
1;2;35;5766;0;2021;5;0;2;Tiistai;80;1;1;80;0;1;4;2;1;4;102;1;80;80;1;6727;1068;106;267192;6789492;E;1;3;0;1;105;10;100;81;67;1
1;2;35;7767;1;2021;1;0;2;Keskiviikko;81;1;1;100;0;6;1;1;1;4;102;1;100;100;1;6727;1068;207;265322;6790174;E;1;-3;0;2;105;10;100;81;67;1
1;2;35;8785;0;2021;4;0;2;Perjantai;6;6;2;100;0;1;1;1;1;4;102;1;100;100;1;6727;1068;106;264318;6790312;E;1;7;0;1;105;10;100;81;67;1
1;2;35;9342;0;2021;9;2;2;Keskiviikko;90;10;2;100;0;1;4;1;1;4;102;1;100;100;1;6727;1068;106;263777;6790449;E;1;13;0;1;105;10;100;81;67;1
1;2;37;1240;0;2021;5;0;2;Maanantai;90;10;2;100;0;1;2;1;1;4;102;1;100;100;1;4237;602;101;261307;6791237;E;1;10;0;1;100;10;99;85;57;1
1;2;38;2507;0;2021;12;0;2;Lauantai;90;10;2;80;0;1;3;1;1;4;271;1;100;100;1;4237;602;101;257340;6793174;E;1;-13;0;1;100;10;100;79;68;1
1;2;38;4852;0;2021;11;0;2;Torstai;90;10;2;100;0;-1;3;-1;1;4;271;1;100;100;1;4237;602;101;255469;6794583;E;1;6;0;1;100;10;100;79;68;1
1;2;38;5439;0;2021;1;0;2;Lauantai;90;10;2;80;0;4;3;5;1;4;271;1;100;100;1;4237;602;101;254980;6794908;E;1;-6;0;1;100;10;100;79;68;1
1;2;40;4187;0;2021;6;2;2;Maanantai;71;9;2;80;0;1;1;1;6;4;271;1;100;100;1;4574;619;111;247764;6799944;E;1;24;0;1;105;10;100;94;86;1
1;2;42;2755;0;2021;8;2;2;Lauantai;81;1;1;100;0;1;1;1;1;4;79;1;100;100;1;4574;619;111;242318;6803867;E;1;21;0;1;105;10;100;92;82;1
1;2;42;3891;0;2021;9;2;2;Lauantai;80;1;1;100;0;2;1;2;1;4;79;1;100;100;1;4574;619;111;241471;6804630;E;1;11;0;1;105;10;100;92;82;1
1;2;43;41;0;2021;1;0;2;Maanantai;81;1;1;80;0;6;1;1;1;4;79;1;80;80;1;4574;619;111;240645;6805375;E;1;-3;0;1;105;10;99;97;81;1
1;2;43;4974;0;2021;5;2;2;Sunnuntai;90;10;2;100;0;1;4;1;1;4;79;1;100;100;1;9317;917;91;236940;6808703;E;1;8;0;1;85;10;99;97;81;1
1;2;43;5006;0;2021;9;0;2;Torstai;81;1;1;100;0;1;1;2;1;4;79;1;100;100;1;9317;917;91;236915;6808725;E;1;13;0;1;85;10;99;97;81;1
1;2;43;6599;0;2021;7;2;2;Perjantai;86;1;1;100;0;1;4;1;1;4;531;1;100;100;1;9317;917;91;235721;6809803;E;1;19;5;1;85;10;100;100;98;1
1;2;43;7177;2;2021;1;0;2;Lauantai;0;13;2;100;0;6;4;5;1;4;531;1;100;100;1;9317;917;167;235303;6810173;E;1;-9;0;2;90;10;100;100;98;1
